unix,low,high,open,close,volume,date
1589846400,44.07,45.86,45.32,45.76,132536.74382185,2020-05-19
1589760000,43.64,47.5,43.66,45.32,353209.40697848,2020-05-18
1589673600,43.08,44.5,43.21,43.7,119367.86305995,2020-05-17
1589587200,42.5,43.88,42.7,43.27,88025.82432655,2020-05-16
1589500800,41.89,44.16,44.01,42.7,155228.8275706,2020-05-15
1589414400,42.28,44.42,43.27,44.02,162135.91610805,2020-05-14
1589328000,41.99,43.82,42.23,43.26,132447.47637696,2020-05-13
1589241600,41.31,42.87,41.5,42.26,143902.57982042,2020-05-12
1589155200,39.34,43.14,42.1,41.52,281292.33084005,2020-05-11
1589068800,39.98,47.0,46.95,42.15,484171.80872952,2020-05-10
1588982400,46.66,49.12,47.73,46.94,232097.73092766,2020-05-09
1588896000,46.4,48.5,47.43,47.74,237192.90734679,2020-05-08
1588809600,44.5,48.25,45.04,47.46,240753.29452893,2020-05-07
1588723200,44.47,47.64,46.62,45.06,172293.22309713,2020-05-06
1588636800,45.79,47.84,47.07,46.58,124117.70076311,2020-05-05
1588550400,45.26,48.27,48.16,47.07,205771.88311552,2020-05-04
1588464000,46.71,49.99,49.26,48.15,170361.07436819,2020-05-03
1588377600,46.79,49.64,47.11,49.26,146295.03624369,2020-05-02
1588291200,46.36,48.36,46.39,47.11,145467.33322019,2020-05-01
1588204800,45.78,50.96,48.86,46.39,469948.73458496,2020-04-30
1588118400,45.65,50.19,45.79,48.85,433999.85075309,2020-04-29
1588032000,43.5,46.22,44.53,45.8,154106.2439051,2020-04-28
1587945600,43.19,45.28,44.64,44.53,156879.50413573,2020-04-27
1587859200,43.76,45.39,44.4,44.63,124959.60161551,2020-04-26
1587772800,43.9,45.6,44.55,44.41,162978.76091284,2020-04-25
1587686400,42.89,44.99,42.99,44.56,202913.91346037,2020-04-24
1587600000,41.03,43.97,41.87,43.0,220095.78865154,2020-04-23
1587513600,40.33,42.38,40.69,41.88,113064.18579238,2020-04-22
1587427200,40.15,41.4,40.26,40.7,137212.33013393,2020-04-21
1587340800,39.53,43.33,42.3,40.27,208215.01525198,2020-04-20
1587254400,41.56,44.39,44.22,42.28,157063.20997163,2020-04-19
1587168000,42.08,44.51,42.26,44.2,154548.08863536,2020-04-18
1587081600,41.66,43.09,42.6,42.21,103965.61456409,2020-04-17
1586995200,38.0,43.75,39.3,42.6,344240.67029713,2020-04-16
1586908800,39.12,41.8,41.22,39.3,161434.87112467,2020-04-15
1586822400,40.52,41.96,41.37,41.22,121272.56942758,2020-04-14
1586736000,39.5,42.0,42.0,41.37,252257.91858691,2020-04-13
1586649600,41.9,43.75,42.6,42.04,157019.84946749,2020-04-12
1586563200,41.51,43.24,42.37,42.61,134221.15836547,2020-04-11
1586476800,40.93,46.45,46.29,42.36,310086.06787075,2020-04-10
1586390400,44.67,46.92,46.59,46.29,168911.20278432,2020-04-09
1586304000,44.27,47.25,44.77,46.58,215204.11797405,2020-04-08
1586217600,43.63,47.69,45.12,44.8,369765.42416411,2020-04-07
1586131200,40.37,45.15,40.37,45.12,306101.80165043,2020-04-06
1586044800,39.95,41.11,40.82,40.38,101091.20280079,2020-04-05
1585958400,39.95,41.23,40.49,40.85,116122.52421151,2020-04-04
1585872000,39.54,41.51,39.92,40.54,146916.77579923,2020-04-03
1585785600,39.01,43.0,39.33,39.97,253540.23707943,2020-04-02
1585699200,37.17,39.5,39.2,39.33,137571.3019552,2020-04-01
1585612800,38.38,39.41,38.99,39.15,90366.03732699,2020-03-31
1585526400,37.1,39.79,37.1,38.99,153320.99136908,2020-03-30
1585440000,37.01,39.19,38.93,37.11,128864.50782672,2020-03-29
