unix,low,high,open,close,volume,date
1575244800,146.82,151.65,150.94,148.97,42531.0097,12/2/2019
1575158400,145.97,152.67,151.61,150.97,59294.95282,12/1/2019
1575072000,149.6,155.45,154.75,151.78,45611.17814,11/30/2019
1574985600,150.5,157.73,151.01,154.75,82606.47014,11/29/2019
1574899200,149.31,155,153.04,151.01,56243.39113,11/28/2019
1574812800,141.02,155.89,147.83,153,129890.1465,11/27/2019
1574726400,143.57,149.9,146.16,147.83,72544.44431,11/26/2019
1574640000,131.8,151.69,140.1,145.91,223502.7166,11/25/2019
1574553600,138.53,153.19,152,139.99,86567.957,11/24/2019
1574467200,146.37,154.54,149.98,152,88211.89264,11/23/2019
1574380800,137.8,162.65,160.83,149.97,282192.7293,11/22/2019
1574294400,155,175.49,174.35,160.82,142035.8143,11/21/2019
1574208000,173.26,177.25,175.75,174.35,48839.47665,11/20/2019
1574121600,172.38,178.14,177.8,175.73,45880.8004,11/19/2019
1574035200,173.56,183.95,183.88,177.85,57753.51388,11/18/2019
1573948800,180,186.26,182.23,183.88,34966.1981,11/17/2019
1573862400,178.95,183.17,179.79,182.25,32159.27524,11/16/2019
1573776000,177,186.59,184.55,179.82,97521.84219,11/15/2019
1573689600,182.75,188.45,187.81,184.55,81996.72738,11/14/2019
1573603200,185.08,189.31,186.98,187.72,33802.01493,11/13/2019
1573516800,182.07,187.27,184.65,186.98,41578.59847,11/12/2019
1573430400,183.77,190,188.89,184.65,34818.77605,11/11/2019
1573344000,183.41,192,184.77,188.88,44224.51984,11/10/2019
1573257600,182.21,185.7,183.62,184.77,31447.97094,11/9/2019
1573171200,180.71,188.09,186.42,183.62,66332.92266,11/8/2019
1573084800,184.14,192.27,191.17,186.42,44563.9499,11/7/2019
1572998400,187.87,194.6,188.88,191.13,53163.07555,11/6/2019
1572912000,181.76,192.47,186.26,188.88,71159.65175,11/5/2019
1572825600,180.45,189.5,181.73,186.25,52941.33588,11/4/2019
1572739200,179.11,185,183.26,181.73,23415.99178,11/3/2019
1572652800,181.91,186.19,183.26,183.25,29643.79,11/2/2019
1572566400,177.39,184.99,182.38,183.19,61313.90215,11/1/2019
1572480000,177.81,185.47,183.4,182.38,63173.80698,10/31/2019
1572393600,180.05,192.2,191.03,183.38,74614.13014,10/30/2019
1572307200,181.72,193.41,182.03,191.1,67590.05968,10/29/2019
1572220800,181,190,184.32,182.02,83795.56184,10/28/2019
1572134400,176.84,189.18,180.02,184.41,85150.97042,10/27/2019
1572048000,173.86,199.5,181.66,180.03,241944.5449,10/26/2019
1571961600,160.57,187.74,160.67,181.66,158620.9327,10/25/2019
1571875200,158.9,164,162.42,160.67,56468.22413,10/24/2019
1571788800,153,174.05,171.26,162.49,204251.4778,10/23/2019
1571702400,170.47,175.4,174.36,171.3,41854.53917,10/22/2019
1571616000,171.45,178,175.49,174.37,69165.37852,10/21/2019
1571529600,169.11,176.8,172.05,175.49,43323.24939,10/20/2019
1571443200,169.72,175.5,172.96,172.09,47766.30788,10/19/2019
1571356800,168.34,177.49,177.31,172.96,80245.09602,10/18/2019
1571270400,172.79,179.71,174.55,177.31,67073.57693,10/17/2019
1571184000,171.7,181.2,180.56,174.5,83244.34069,10/16/2019
1571097600,176.48,188.58,186.86,180.58,119904.5963,10/15/2019
1571011200,180.52,187.91,181.12,186.85,60870.08018,10/14/2019
1570924800,178.63,184.75,179.76,181.18,51204.16844,10/13/2019
1570838400,177.27,184.87,180.94,179.86,57840.90238,10/12/2019
1570752000,179.23,197.93,191.86,180.84,121748.8438,10/11/2019
1570665600,187.29,194.85,193.26,191.79,86674.1412,10/10/2019
1570579200,179.2,196.09,180.73,193.26,147160.1118,10/9/2019
1570492800,177.42,185.3,180.29,180.72,67362.24343,10/8/2019
1570406400,168.61,182.5,170.18,180.26,90340.80934,10/7/2019
1570320000,167.5,177.12,176.72,170.18,57631.7041,10/6/2019
1570233600,172.27,177.05,175.97,176.73,32009.68689,10/5/2019
1570147200,170.77,179.69,175.11,175.97,52275.84821,10/4/2019
1570060800,169.59,181.26,180.9,175.05,70968.26833,10/3/2019
1569974400,174.15,181.66,176.14,180.82,73478.77608,10/2/2019
1569888000,173.85,185.89,181.22,176.15,97883.38773,10/1/2019
1569801600,165.2,181.85,169.39,181.17,126949.5676,9/30/2019
1569715200,164.34,175.26,173.9,169.38,72173.97482,9/29/2019
1569628800,168.21,176,174.36,173.9,75406.27246,9/28/2019
1569542400,161.19,177.24,165.85,174.44,109649.4356,9/27/2019
1569456000,152.11,171,170,165.85,188006.85,9/26/2019
1569369600,162.25,175.25,166.26,170,183524.3741,9/25/2019
1569283200,157.75,202.72,201.06,166.26,405426.948,9/24/2019
1569196800,198.18,211.6,211.17,200.8,92704.99923,9/23/2019
1569110400,206.02,215.45,214.87,211.1,64814.29445,9/22/2019
1569024000,213.35,221.61,218.02,214.8,65798.83554,9/21/2019
1568937600,212,222.38,220.85,218.06,91581.94213,9/20/2019
1568851200,200.98,224.71,210.28,220.8,167317.1556,9/19/2019
1568764800,207.5,217.49,207.95,210.27,111866.0822,9/18/2019
1568678400,195.67,215,197.59,207.95,180307.3568,9/17/2019
1568592000,188.23,199.55,189.31,197.59,112064.052,9/16/2019
1568505600,186.3,190.99,188.88,189.3,69949.05939,9/15/2019
1568419200,180.4,189.32,181.65,188.85,59593.50661,9/14/2019
1568332800,177.57,181.85,181.05,181.65,51330.32377,9/13/2019
1568246400,176.46,182.66,178.31,181.09,32447.47898,9/12/2019
1568160000,173.7,182.49,179.65,178.3,59154.85756,9/11/2019
1568073600,176.6,184.55,180.64,179.64,46977.59301,9/10/2019
1567987200,176.11,186,181.56,180.63,65713.85193,9/9/2019
1567900800,176.01,184.73,178.08,181.56,74954.60693,9/8/2019
1567814400,168.38,181.07,169.25,178.08,59067.82752,9/7/2019
1567728000,164.99,178.45,174.01,169.2,79408.28186,9/6/2019
1567641600,168.82,175.82,174.83,174,54459.52735,9/5/2019
1567555200,173.29,180.33,179.09,174.82,58944.58363,9/4/2019
1567468800,174.2,183.15,178.81,178.96,76512.1974,9/3/2019
1567382400,170.54,181.78,171.31,178.8,60890.77327,9/2/2019
1567296000,168.03,173.98,171.89,171.29,41984.88293,9/1/2019
1567209600,165.5,175,168.45,171.93,38474.8741,8/31/2019
1567123200,165.3,170.43,168.92,168.4,60991.56306,8/30/2019
1567036800,163.57,173.51,172.81,168.82,94511.90637,8/29/2019
1566950400,165.9,187.92,186.95,172.79,115048.0231,8/28/2019
1566864000,184.33,189,188.26,186.94,42651.9963,8/27/2019
1566777600,185.51,194.28,186.6,188.3,69639.14164,8/26/2019
1566691200,182.04,192.76,190.9,186.59,42924.71731,8/25/2019
1566604800,186.02,194.59,194.55,190.89,43117.71934,8/24/2019
1566518400,188.56,196.66,190.42,194.59,85533.19473,8/23/2019
1566432000,182.53,195.11,187.29,190.41,77023.06778,8/22/2019
1566345600,180,197.17,196.56,187.37,105456.7996,8/21/2019
1566259200,194.52,202.81,202.32,196.56,62215.84391,8/20/2019
1566172800,193,203.91,194.74,202.32,66346.48443,8/19/2019
1566086400,183.31,198.17,185.59,194.74,66730.98135,8/18/2019
1566000000,181.57,186.9,185.25,185.59,38299.7749,8/17/2019
1565913600,178.47,188.21,188.2,185.26,68769.95687,8/16/2019
1565827200,171,191.47,186.3,188.2,175478.7847,8/15/2019
1565740800,181.6,209.13,208.49,186.3,179928.5476,8/14/2019
1565654400,202.8,211.28,211.28,208.58,84753.2676,8/13/2019
1565568000,209.51,216.47,216.21,211.26,63007.7459,8/12/2019
1565481600,205.63,216.58,206.11,216.06,53920.19156,8/11/2019
1565395200,200.38,214.68,210.3,206.1,78386.70942,8/10/2019
1565308800,206.5,221.3,220.83,210.3,86725.78217,8/9/2019
1565222400,213.7,226.48,225.96,220.81,102248.0805,8/8/2019
1565136000,220,231.22,225.82,225.8,90294.83854,8/7/2019
1565049600,222.05,239.45,232.91,225.81,116406.4937,8/6/2019
1564963200,222.82,236.9,222.87,233,122200.2403,8/5/2019
1564876800,217.37,224.04,222.15,222.81,42059.85531,8/4/2019
1564790400,215.5,224.81,217.86,222.14,72439.25921,8/3/2019
1564704000,214.82,222.77,217.53,217.8,76956.2427,8/2/2019
1564617600,211,219.3,218.68,217.55,63542.11348,8/1/2019
1564531200,209.53,218.92,209.8,218.7,65562.0021,7/31/2019
1564444800,204,214.56,210.7,209.83,55786.22007,7/30/2019
1564358400,205.7,215.31,211.5,210.73,93192.25144,7/29/2019
1564272000,197,213.98,207.11,211.5,81987.96383,7/28/2019
1564185600,202.46,224.14,219.42,207.11,130620.9026,7/27/2019
1564099200,212.69,222.12,219.29,219.35,75266.41662,7/26/2019
1564012800,215.19,226.22,216.55,219.28,104748.4429,7/25/2019
1563926400,200.5,218.14,211.96,216.59,162160.4171,7/24/2019
1563840000,208.43,219.11,217.13,211.93,120650.9385,7/23/2019
1563753600,211.45,228.28,225.7,217.13,110967.2283,7/22/2019
1563667200,217.04,229.85,228.84,225.64,91169.56939,7/21/2019
1563580800,219.98,236.58,221.3,228.89,108052.8173,7/20/2019
1563494400,213.15,226.78,226.29,221.21,118256.3514,7/19/2019
1563408000,206.2,229.99,211.55,226.31,227395.8425,7/18/2019
1563321600,192.04,221,198.92,211.4,264597.3963,7/17/2019
1563235200,190.11,234.58,228.2,198.89,405991.7378,7/16/2019
1563148800,203,235.87,225.96,228.28,396067.7728,7/15/2019
1563062400,222.7,270.02,268.99,225.76,233603.4451,7/14/2019
1562976000,261.79,276.34,275.62,269.04,82315.42743,7/13/2019
1562889600,266.37,279.3,268.88,275.55,87768.42959,7/12/2019
1562803200,261.57,288.68,288.68,268.68,220929.6977,7/11/2019
1562716800,281.3,314.98,307.95,288.64,188864.0246,7/10/2019
1562630400,302.78,318.6,313.23,307.92,127696.9994,7/9/2019
1562544000,302.24,315,306.33,313.24,107535.3904,7/8/2019
1562457600,283.87,310.7,287.58,306.34,124381.7091,7/7/2019
1562371200,285.31,298.25,287.83,287.57,67042.77052,7/6/2019
1562284800,280,294.9,282.81,288,106439.5686,7/5/2019
1562198400,280.1,304,301.77,282.8,100227.7873,7/4/2019
1562112000,289.61,303.83,291.25,301.79,105705.7051,7/3/2019
1562025600,270.42,296.24,293.72,291.25,221624.5005,7/2/2019
1561939200,278.65,301.32,290.08,293.7,184839.7459,7/1/2019
1561852800,286,323.61,317.04,290.07,164606.3739,6/30/2019
1561766400,291.25,324.5,309.38,317,184051.5865,6/29/2019
1561680000,289.66,312.9,293.47,309.37,208306.5779,6/28/2019
1561593600,273.5,343.82,334.81,293.47,502689.166,6/27/2019
1561507200,308,364.49,316.59,334.86,554774.4089,6/26/2019
1561420800,306,317.4,311,316.59,136811.0725,6/25/2019
1561334400,295.68,313.1,306.85,311,160200.2709,6/24/2019
1561248000,304.6,318,308.5,306.98,166054.9757,6/23/2019
1561161600,293.46,315.54,296.79,308.49,290407.694,6/22/2019
1561075200,272,299,272,296.25,266126.4773,6/21/2019
1560988800,266.51,274.84,268.88,272,79241.93845,6/20/2019
1560902400,263.36,270.07,264.27,268.79,91888.67661,6/19/2019
1560816000,261,274.24,273.9,264.37,123601.2004,6/18/2019
1560729600,267.69,275.93,268.35,273.97,110046.6492,6/17/2019
1560643200,263.02,278.83,269.26,268.33,129767.8498,6/16/2019
1560556800,261.57,273.3,263.83,269.29,104725.0063,6/15/2019
1560470400,252.42,266.21,255.29,263.8,130707.8663,6/14/2019
1560384000,254.2,264.75,262.89,255.4,132862.5074,6/13/2019
1560297600,243.01,263.81,245.16,262.92,163750.6198,6/12/2019
1560211200,237.33,249.38,247.75,245.11,105193.947,6/11/2019
1560124800,227.52,248.16,231.36,247.84,124592.5255,6/10/2019
1560038400,226.56,244.97,244.3,231.3,127013.2508,6/9/2019
1559952000,241.52,251.17,249.47,244.3,53536.02546,6/8/2019
1559865600,244.84,254.4,249.54,249.49,120802.1428,6/7/2019
1559779200,235.32,251.29,246.28,249.4,127820.3111,6/6/2019
1559692800,237.55,249,240.95,246.32,140417.1308,6/5/2019
1559606400,233,250.99,249.4,240.93,237867.2902,6/4/2019
1559520000,246.6,270.3,269.24,249.55,156011.2025,6/3/2019
1559433600,264.11,274.75,264.72,269.23,59571.35659,6/2/2019
1559347200,261.3,274.99,267.68,264.78,122918.6309,6/1/2019
1559260800,245.05,268.55,254.7,267.74,189923.2444,5/31/2019
1559174400,235.44,288.77,269.39,254.62,409842.889,5/30/2019
1559088000,260.2,274.25,271.15,269.39,146998.8205,5/29/2019
1559001600,265.45,276.5,271.53,271.15,113649.472,5/28/2019
1558915200,262,279.55,268.23,271.24,221001.5109,5/27/2019
1558828800,245.66,271.19,251.55,268.37,160477.675,5/26/2019
1558742400,248.43,258.89,249.82,251.55,69549.67352,5/25/2019
1558656000,242.4,256.06,245.8,249.83,164082.2537,5/24/2019
1558569600,231.12,248.7,243.37,245.64,173213.8043,5/23/2019
1558483200,240.04,261.62,254.64,243.32,224807.1402,5/22/2019
1558396800,247.84,264.2,252.42,254.74,241217.9617,5/21/2019
1558310400,239,260.83,260.44,252.22,255384.8649,5/20/2019
1558224000,232.44,264.77,234,261.09,271401.0183,5/19/2019
1558137600,231.4,249.24,244.47,234.03,166530.7523,5/18/2019
1558051200,222.88,269.23,264.31,244.59,586719.2306,5/17/2019
1557964800,242.19,281.77,249,264.39,817730.9202,5/16/2019
1557878400,216.84,250.79,217.66,249,537189.0492,5/15/2019
1557792000,195.17,221,196.38,217.44,449154.9437,5/14/2019
1557705600,185.62,209.85,188.23,196.51,347273.9292,5/13/2019
1557619200,182.39,204.19,192.59,188.23,324858.6537,5/12/2019
1557532800,172.19,207,172.23,192.52,458103.1616,5/11/2019
1557446400,167.49,176.32,170.11,172.21,187668.2958,5/10/2019
1557360000,165.25,173.33,169.61,170.11,108442.461,5/9/2019
1557273600,162,172.03,166.5,169.58,124621.3292,5/8/2019
1557187200,165.2,180.69,171.08,166.51,206913.2012,5/7/2019
1557100800,157.78,175.97,161.26,171.07,143496.6272,5/6/2019
1557014400,157.28,163.4,161.93,161.25,76173.12415,5/5/2019
1556928000,158,168.71,164.73,161.85,121207.9815,5/4/2019
1556841600,157.61,169.26,158.7,164.74,119958.5232,5/3/2019
1556755200,155.91,160.57,158.31,158.7,57673.51246,5/2/2019
1556668800,156.59,163.25,160.39,158.3,68430.60821,5/1/2019
1556582400,152.32,161.2,152.4,160.4,98019.06623,4/30/2019
1556496000,148.81,154.69,153.17,152.36,67927.03934,4/29/2019
1556409600,152.16,156.45,155.73,153.19,50413.7906,4/28/2019
1556323200,152.54,159,153.42,155.66,60998.93058,4/27/2019
1556236800,148.26,156,152.07,153.41,138423.2433,4/26/2019
1556150400,146,166.34,165.54,152.05,160352.9439,4/25/2019
1556064000,160.3,171.08,170.21,165.75,135785.583,4/24/2019
1555977600,169.01,176.94,171.59,170.14,128517.8126,4/23/2019
1555891200,168.21,173.65,169.89,171.58,79232.67047,4/22/2019
1555804800,166.33,174.45,173.74,169.9,72244.11862,4/21/2019
1555718400,170.87,177.84,173.83,173.73,65288.39101,4/20/2019
1555632000,169.14,174.84,174.15,173.83,88665.99104,4/19/2019
1555545600,166.01,176.17,166.53,174.15,122931.0551,4/18/2019
1555459200,164.55,168.73,166.38,166.54,57218.56652,4/17/2019
1555372800,159.46,168.6,160.03,166.38,83300.8023,4/16/2019
1555286400,156,169.76,168.32,160.24,110835.4319,4/15/2019
1555200000,161.83,169.25,163.76,168.27,42758.21699,4/14/2019
1555113600,161.08,166.45,164.24,163.75,45742.98421,4/13/2019
1555027200,159.27,168.87,164.92,164.27,122195.2783,4/12/2019
1554940800,160.56,177.9,177.64,164.92,183632.8967,4/11/2019
1554854400,169.52,185.62,175.78,177.55,234412.2371,4/10/2019
1554768000,174.34,180.83,180.74,175.83,110942.0025,4/9/2019
1554681600,173.95,187.62,174.91,180.74,262579.6247,4/8/2019
1554595200,164.27,177.17,165.7,174.84,133596.3051,4/7/2019
1554508800,160.48,173.19,166.07,165.79,121006.8809,4/6/2019
1554422400,155.5,169.2,157.69,166.08,138429.5848,4/5/2019
1554336000,153.5,164.84,161.05,157.65,167376.3367,4/4/2019
1554249600,150.52,180.1,164.55,161.33,508272.1668,4/3/2019
1554163200,140.71,167.5,140.91,164.69,377851.4888,4/2/2019
1554076800,138.81,143,141.23,141,60125.58056,4/1/2019
1553990400,140.21,142.27,142.12,141.2,34441.10928,3/31/2019
1553904000,140.12,145.48,142.83,142.12,70292.40608,3/30/2019
1553817600,136.88,143.09,137.43,142.83,69918.16696,3/29/2019
1553731200,136.7,139.08,139.08,137.46,42440.12632,3/28/2019
1553644800,133.01,139.71,133.26,139.08,95849.84851,3/27/2019
1553558400,131.38,133.8,133.01,133.28,35935.77654,3/26/2019
1553472000,130.64,136.12,135.36,133.01,54980.79294,3/25/2019
1553385600,133.22,136.52,136.52,135.37,47018.6573,3/24/2019
1553299200,135.18,137.5,135.67,136.52,31767.16377,3/23/2019
1553212800,134.1,136.93,134.47,135.63,43537.77574,3/22/2019
1553126400,132.21,139.14,138.72,134.41,87061.378,3/21/2019
1553040000,135.4,139.33,138.15,138.73,54900.47763,3/20/2019
1552953600,136.32,138.65,137.01,138.15,51002.41576,3/19/2019
1552867200,135.67,141.3,138.08,137.01,78074.31442,3/18/2019
1552780800,136.3,140.56,140.49,138.07,50370.40579,3/17/2019
1552694400,135.98,147.23,135.99,140.48,146871.3191,3/16/2019
1552608000,131.4,136.91,131.4,135.99,91959.49522,3/15/2019
1552521600,128.9,135.09,131.14,131.4,50560.72963,3/14/2019
1552435200,130.2,132.94,132.81,131.16,46032.46798,3/13/2019
1552348800,127.19,134.3,132.05,132.8,109786.4622,3/12/2019
1552262400,130.57,135.37,134.67,132.05,60950.85679,3/11/2019
1552176000,133.42,136.73,136.41,134.66,39485.26536,3/10/2019
1552089600,132.09,138.01,132.75,136.41,72226.47788,3/9/2019
1552003200,130.13,138.6,136.25,132.75,109051.3838,3/8/2019
1551916800,134.84,139.68,137,136.29,78148.67498,3/7/2019
1551830400,129.4,140,136.3,137,132735.2116,3/6/2019
1551744000,124.78,137.49,125.24,136.3,126482.5444,3/5/2019
1551657600,122.75,130.22,129.79,125.24,145880.927,3/4/2019
1551571200,127.49,134.41,132.31,129.78,56761.42681,3/3/2019
1551484800,128.85,135.39,134.71,132.32,73890.52109,3/2/2019
1551398400,133.52,137.53,134.48,134.72,90382.88879,3/1/2019
1551312000,131.66,139,134.36,134.48,118030.5166,2/28/2019
1551225600,125.7,140,135.74,134.46,149133.3845,2/27/2019
1551139200,133.03,140.63,137.63,135.66,94611.60674,2/26/2019
1551052800,130.61,141.09,131.76,137.64,165457.691,2/25/2019
1550966400,131,165.62,157.55,131.76,349219.9441,2/24/2019
1550880000,144.89,159.91,146.67,157.56,169420.2258,2/23/2019
1550793600,142.26,147.5,144.19,146.68,82908.85085,2/22/2019
1550707200,141.76,148.6,147.16,144.21,114594.1693,2/21/2019
1550620800,138.16,148.4,142.71,147.19,142484.5551,2/20/2019
1550534400,142.46,149.47,144.58,142.69,174940.3533,2/19/2019
1550448000,131.05,147.8,132.33,144.62,324838.3445,2/18/2019
1550361600,121.38,134.14,121.55,132.34,189286.8182,2/17/2019
1550275200,120.42,123.6,120.42,121.56,37397.10304,2/16/2019
1550188800,119.13,123.57,119.39,120.42,62036.48869,2/15/2019
1550102400,118.73,123.22,120.74,119.39,74312.95458,2/14/2019
1550016000,119.51,125,120.81,120.74,91230.80348,2/13/2019
1549929600,117,122.35,119.57,120.82,104451.6366,2/12/2019
1549843200,118.24,124.11,123.93,119.55,126354.2172,2/11/2019
1549756800,115.04,125.28,118.06,123.94,93443.53389,2/10/2019
1549670400,116.55,119.77,117.96,118.06,67741.85204,2/9/2019
1549584000,102.29,122,103.22,117.96,232502.2826,2/8/2019
1549497600,102.75,104.77,103.32,103.21,47915.93889,2/7/2019
1549411200,100.15,106.31,106.02,103.36,106516.7961,2/6/2019
1549324800,105.08,106.5,106.04,106,41040.00011,2/5/2019
1549238400,105.29,107.85,105.98,106.08,45781.08751,2/4/2019
1549152000,104.52,110,109.3,105.94,65945.94325,2/3/2019
1549065600,105.16,109.98,105.85,109.3,58843.40231,2/2/2019
1548979200,103,107.69,105.79,105.88,88491.11649,2/1/2019
1548892800,104.83,109.97,107.61,105.79,85581.12192,1/31/2019
1548806400,102.9,109.45,104.01,107.61,111443.1414,1/30/2019
1548720000,102.16,105.98,105.44,104.02,77500.92418,1/29/2019
1548633600,100.9,112.1,111.35,105.47,175738.3087,1/28/2019
1548547200,110.3,115.45,115.01,111.35,70799.34308,1/27/2019
1548460800,114.78,117.47,114.95,115.01,43621.34385,1/26/2019
1548374400,114.04,117.09,116.4,114.95,77821.19092,1/25/2019
1548288000,113.62,117.11,116.56,116.4,59367.65707,1/24/2019
1548201600,115.02,118.9,118.08,116.55,61060.3219,1/23/2019
1548115200,110.37,119.5,115.86,118.08,124950.9077,1/22/2019
1548028800,113.68,118.02,117.44,115.86,84283.2685,1/21/2019
1547942400,115.51,123.7,123.2,117.43,96855.28662,1/20/2019
1547856000,119.54,126.3,119.54,123.17,90928.96308,1/19/2019
1547769600,118.18,122.88,122.53,119.53,65948.75483,1/18/2019
1547683200,117.12,123.83,122.19,122.55,117990.7582,1/17/2019
1547596800,119,127.6,120.01,122.12,148908.691,1/16/2019
1547510400,116.91,130.61,128.36,120,201834.2237,1/15/2019
1547424000,115.34,132.38,115.61,128.37,203574.7263,1/14/2019
1547337600,113.5,125.21,124.57,115.58,145212.5479,1/13/2019
1547251200,123.4,127.28,125.83,124.59,88962.93999,1/12/2019
1547164800,121.74,128.84,126.42,125.83,161522.3986,1/11/2019
1547078400,122.15,150.9,149.49,126.41,346632.6197,1/10/2019
1546992000,148.36,152.88,149.1,149.5,94953.11102,1/9/2019
1546905600,146.71,152.9,150.57,148.97,123724.634,1/8/2019
1546819200,148.59,157.15,155.91,150.62,145179.8715,1/7/2019
1546732800,148.5,159.58,154.21,155.92,173438.8622,1/6/2019
1546646400,152.5,160.62,153.24,154.21,213686.1628,1/5/2019
1546560000,145.14,155.51,147.23,153.24,220512.5707,1/4/2019
1546473600,144.49,154.44,153.5,147.23,197122.586,1/3/2019
1546387200,138.75,156.69,139.76,153.5,238326.551,1/2/2019
1546300800,129.55,140.9,130.66,139.75,157652.4101,1/1/2019
1546214400,128.5,138.9,138.83,130.53,171863.093,12/31/2018
1546128000,128.3,140.64,134.36,138.78,214924.8854,12/30/2018
1546041600,131.72,147.3,136.81,134.15,261566.1374,12/29/2018
1545955200,113.31,138.58,114.53,136.82,332662.3822,12/28/2018
1545868800,112.26,131.78,130.47,114.63,283102.6368,12/27/2018
1545782400,123.54,136.72,128.83,130.47,208096.4009,12/26/2018
1545696000,122.15,140.26,139.02,128.82,369771.5243,12/25/2018
1545609600,129.53,159.51,129.61,139.09,618285.8233,12/24/2018
1545523200,116.01,133,116.1,129.61,332666.356,12/23/2018
1545436800,105.5,116.3,107.74,116.09,122011.2983,12/22/2018
1545350400,105.3,120,114.52,107.74,250746.7995,12/21/2018
1545264000,98.5,119,99.39,114.52,336677.5724,12/20/2018
1545177600,98.16,107.88,101,99.34,358540.8147,12/19/2018
1545091200,91.55,101.5,93.8,101,200102.8576,12/18/2018
1545004800,83.51,96.74,83.74,93.79,266398.7136,12/17/2018
1544918400,82.82,86.82,82.92,83.74,95638.40837,12/16/2018
1544832000,80.89,84.29,83,83.03,111703.1148,12/15/2018
1544745600,80.6,85.98,85.35,83,158096.102,12/14/2018
1544659200,83.48,90.25,89.02,85.35,146120.4366,12/13/2018
1544572800,86.06,91,86.96,89.09,117430.4991,12/12/2018
1544486400,85.15,91.21,89.23,86.96,128274.4302,12/11/2018
1544400000,87.3,94.62,92.8,89.23,138872.0972,12/10/2018
1544313600,88.15,98.3,89.99,92.79,190909.1321,12/9/2018
1544227200,84,97.52,92.46,89.99,252970.5152,12/8/2018
1544140800,81.02,97.16,89.1,92.45,561764.8875,12/7/2018
1544054400,88.92,102.85,100.75,89.09,347693.3228,12/6/2018
1543968000,99.5,109.37,108.61,100.76,181819.4392,12/5/2018
1543881600,104.78,112,107.21,108.61,114117.3954,12/4/2018
1543795200,104.74,115.12,114.76,107.21,141150.7247,12/3/2018
1543708800,114.05,119.45,116.82,114.76,76262.88013,12/2/2018
1543622400,110,119.77,111.7,116.82,123338.6418,12/1/2018
1543536000,109.24,119,116.38,111.65,132379.952,11/30/2018
1543449600,113,123.05,121.95,116.38,208250.881,11/29/2018
1543363200,108.74,126.46,108.74,121.94,336446.6517,11/28/2018
1543276800,99.26,111.6,106.84,108.7,260914.5949,11/27/2018
1543190400,102.26,116.88,114.29,106.95,323797.0041,11/26/2018
1543104000,98.2,118.83,110.22,114.3,456787.1159,11/25/2018
1543017600,106.15,125.89,121.44,110.16,216618.5001,11/24/2018
1542931200,116.24,125.15,123.3,121.44,270783.5427,11/23/2018
1542844800,122.54,136.71,134.75,123.25,146571.7454,11/22/2018
1542758400,122.65,138.48,127.56,134.73,349956.4675,11/21/2018
1542672000,121.5,149.5,145.22,127.55,769531.1627,11/20/2018
1542585600,142,175.92,175.9,145.21,437034.7938,11/19/2018
1542499200,172.15,180.21,172.49,175.87,68496.26938,11/18/2018
1542412800,170.34,174.41,172.4,172.49,59323.10686,11/17/2018
1542326400,169.22,179.76,178.89,172.4,120624.5816,11/16/2018
1542240000,165.33,181,177.76,178.89,236756.4184,11/15/2018
1542153600,165.2,204.9,203.2,177.79,336823.6167,11/14/2018
1542067200,202.76,208.77,208.77,203.2,62704.03544,11/13/2018
1541980800,207,211.22,209.72,208.77,40880.4228,11/12/2018
1541894400,206.15,211.17,210.28,209.88,21445.01984,11/11/2018
1541808000,207.69,212.78,208.01,210.29,30237.75116,11/10/2018
1541721600,206.2,212.2,210.35,208.01,38594.06994,11/9/2018
1541635200,209.66,218.27,216.85,210.34,57923.00914,11/8/2018
1541548800,215.56,222.78,218.66,216.84,69736.02016,11/7/2018
1541462400,207.13,219.08,208.53,218.65,112409.8232,11/6/2018
1541376000,205.38,211.2,210.06,208.53,57325.49179,11/5/2018
1541289600,198.1,217.77,198.46,210.06,99918.45884,11/4/2018
1541203200,197.51,200,199.75,198.35,27311.98347,11/3/2018
1541116800,197.8,201.75,197.96,199.75,45642.51795,11/2/2018
1541030400,196.2,198.63,196.95,197.96,35742.82382,11/1/2018
1540944000,191.4,200,195.36,196.95,56547.60919,10/31/2018
1540857600,192.6,196.41,194.29,195.35,57625.06381,10/30/2018
1540771200,190.92,202.65,202.44,194.31,78724.65665,10/29/2018
1540684800,201,202.85,201.46,202.43,21354.21587,10/28/2018
1540598400,200.42,201.7,200.71,201.46,21675.1898,10/27/2018
1540512000,198.64,204.35,199.66,200.7,48108.36096,10/26/2018
1540425600,195.83,200.72,200.68,199.65,69962.93508,10/25/2018
1540339200,200.38,202.47,201.12,200.68,40013.43593,10/24/2018
1540252800,197.96,201.96,201.25,201.12,41922.86883,10/23/2018
1540166400,198.75,203,202.12,201.25,46179.42865,10/22/2018
1540080000,201.19,205.66,202.69,202.12,34115.86267,10/21/2018
1539993600,199.31,204.66,200,202.69,73297.71205,10/20/2018
1539907200,197.8,201.47,199.1,200,49760.17159,10/19/2018
1539820800,195.15,205.56,203.21,199.2,102830.18,10/18/2018
1539734400,201.2,206.35,205.43,203.21,65015.90658,10/17/2018
1539648000,202.1,207.97,204.55,205.43,56530.71463,10/16/2018
1539561600,189.96,220.64,192.05,204.53,222616.1741,10/15/2018
1539475200,189.13,199.41,196.72,191.87,50132.32545,10/14/2018
1539388800,193.45,198.37,194.01,196.72,39709.49693,10/13/2018
1539302400,187.15,198.5,188.32,194.1,94955.90938,10/12/2018
1539216000,184.81,223.61,223.61,188.32,316654.3134,10/11/2018
