unix,low,high,open,close,volume,date
1607299200,81.75,86.89,83.58,83.41,215837.8374,12/7/2020
1607212800,80.36,85.26,83.18,83.64,215749.6649,12/6/2020
1607126400,78.7,84.33,79.54,83.21,247022.9951,12/5/2020
1607040000,78.01,89.9,89.04,79.58,418719.1488,12/4/2020
1606953600,85.54,91.35,88.96,89.03,419650.3837,12/3/2020
1606867200,82.79,90.63,85.18,88.99,495212.0253,12/2/2020
1606780800,79.84,93,87.69,85.17,1155289.792,12/1/2020
1606694400,76.75,88.53,79.01,87.66,706120.2882,11/30/2020
1606608000,71.64,81.21,72.75,79,466057.0488,11/29/2020
1606521600,68.38,75,69.24,72.79,441134.2119,11/28/2020
1606435200,65.28,73.58,71.12,69.2,532935.7966,11/27/2020
1606348800,64.3,83.26,81.7,71.11,988347.7788,11/26/2020
1606262400,77.95,90.74,89.35,81.75,493458.155,11/25/2020
1606176000,85.84,94.05,89.13,89.34,837367.9383,11/24/2020
1606089600,80.8,90.98,82.95,89.18,720297.6379,11/23/2020
1606003200,78,88,87.23,82.96,618485.4342,11/22/2020
1605916800,80.54,88.56,82.65,87.13,776409.1582,11/21/2020
1605830400,80.17,85.92,81.61,82.64,627670.9756,11/20/2020
1605744000,71.53,83.5,73.49,81.62,812714.2799,11/19/2020
1605657600,68.34,77.18,76.37,73.48,669396.2099,11/18/2020
1605571200,71.48,77.04,73.82,76.41,608283.0564,11/17/2020
1605484800,62.16,74.65,62.33,73.83,633900.6883,11/16/2020
1605398400,61.08,64.5,63.89,62.37,132175.6664,11/15/2020
1605312000,61.74,66.34,66.01,63.85,172711.3805,11/14/2020
1605225600,60.17,66.66,60.74,66.01,481039.8793,11/13/2020
1605139200,57.7,60.8,59.33,60.74,188590.0823,11/12/2020
1605052800,57.87,60.63,57.99,59.33,199943.295,11/11/2020
1604966400,57.12,59.63,59.29,57.99,167252.845,11/10/2020
1604880000,57.45,61.88,60.98,59.25,228954.6436,11/9/2020
1604793600,58.68,62.07,58.97,60.99,146472.8645,11/8/2020
1604707200,56.98,64.87,63.35,58.94,431041.5247,11/7/2020
1604620800,58.73,63.74,59.02,63.29,419560.6709,11/6/2020
1604534400,54.71,59.79,54.77,59.04,273647.7296,11/5/2020
1604448000,51.65,55.34,54.08,54.75,206517.9224,11/4/2020
1604361600,51.25,54.4,53.85,54.02,181262.3915,11/3/2020
1604275200,53.12,56.85,55.67,53.85,160154.9125,11/2/2020
1604188800,54.11,56.2,55.71,55.65,71187.07017,11/1/2020
1604102400,53.65,56.5,54.11,55.68,161337.0848,10/31/2020
1604016000,52.27,55.81,54.93,54.08,166459.4326,10/30/2020
1603929600,53.44,56.55,55.84,54.94,188062.9176,10/29/2020
1603843200,54.71,60.9,57.81,55.84,257032.5381,10/28/2020
1603756800,56.51,59.1,56.83,58.18,173980.7624,10/27/2020
1603670400,55,59.35,58.88,56.89,238259.3369,10/26/2020
1603584000,56.56,59.99,59.18,58.85,218143.1502,10/25/2020
1603497600,54.91,59.67,55.45,59.21,243362.276,10/24/2020
1603411200,53.16,57.04,54.42,55.46,254988.0494,10/23/2020
1603324800,53.09,56.32,53.09,54.42,326777.6742,10/22/2020
1603238400,46.9,55.19,46.95,53.13,475278.9035,10/21/2020
1603152000,46.45,48.46,48.01,46.95,87535.07508,10/20/2020
1603065600,46.6,48.48,47.58,48.01,77277.5041,10/19/2020
1602979200,46.81,47.98,46.93,47.58,45321.78026,10/18/2020
1602892800,46.34,47.67,47.65,46.93,63334.50062,10/17/2020
1602806400,45.64,49.9,49.55,47.64,169332.3781,10/16/2020
1602720000,48.88,50.26,49.81,49.58,76419.28989,10/15/2020
1602633600,49.29,51.04,49.97,49.84,76591.84992,10/14/2020
1602547200,48.86,50.72,50.6,49.97,105155.7949,10/13/2020
1602460800,49.29,51.55,50.47,50.61,158153.1769,10/12/2020
1602374400,48.71,51.25,48.86,50.48,93614.45944,10/11/2020
1602288000,47.8,50.48,47.82,48.9,147763.9573,10/10/2020
1602201600,46.61,48.22,47.25,47.82,81771.81644,10/9/2020
1602115200,45.5,47.49,46.56,47.24,93883.49406,10/8/2020
1602028800,45.03,46.92,45.95,46.58,85688.47974,10/7/2020
1601942400,45.55,48.22,46.35,46,134792.0269,10/6/2020
1601856000,45.55,47.09,46.68,46.35,56481.82799,10/5/2020
1601769600,45.31,47.07,45.59,46.71,63279.32828,10/4/2020
1601683200,44.77,46,44.94,45.56,60764.30667,10/3/2020
1601596800,43.25,46.96,46.15,44.9,138524.8488,10/2/2020
1601510400,45.28,48.49,46.33,46.16,193121.1429,10/1/2020
1601424000,45.43,46.69,45.67,46.32,64965.81954,9/30/2020
1601337600,44.95,45.82,45.2,45.69,62480.95831,9/29/2020
1601251200,44.8,47.13,46.1,45.21,118610.2584,9/28/2020
1601164800,44.6,46.63,46.08,46.07,70381.75989,9/27/2020
1601078400,45.15,46.56,46.04,46.06,76516.40425,9/26/2020
1600992000,44,46.55,44.94,46.04,120549.61,9/25/2020
1600905600,42.59,45.23,42.97,44.94,85955.87441,9/24/2020
1600819200,42.24,45.12,44.49,42.95,96888.6824,9/23/2020
1600732800,42.77,44.82,43.15,44.49,118743.8227,9/22/2020
1600646400,41.64,47.68,47.1,43.13,227727.6842,9/21/2020
1600560000,46.2,48.52,48.49,47.09,93632.44448,9/20/2020
1600473600,47.98,48.99,48.55,48.48,56194.76243,9/19/2020
1600387200,47.5,49.11,48.88,48.55,102583.8568,9/18/2020
1600300800,47.65,49.62,47.73,48.88,95184.10096,9/17/2020
1600214400,47,48.76,48.32,47.74,117954.9741,9/16/2020
1600128000,48.14,50.33,49.08,48.3,139830.5204,9/15/2020
1600041600,47.15,49.66,48.19,49.1,221446.0785,9/14/2020
1599955200,47.31,51.05,50.85,48.18,135220.9197,9/13/2020
1599868800,48.4,51.31,48.99,50.85,123427.3725,9/12/2020
1599782400,47.44,49.4,48.74,48.98,106044.6962,9/11/2020
1599696000,47.81,49.49,47.81,48.71,123417.0505,9/10/2020
1599609600,46.55,48.86,47.47,47.86,118636.1922,9/9/2020
1599523200,46,49.36,48.88,47.49,159074.5662,9/8/2020
1599436800,45.31,49.16,47.89,48.88,181580.723,9/7/2020
1599350400,46.3,49.17,47.83,47.94,156230.9339,9/6/2020
1599264000,45.14,51.07,50.76,47.83,334390.5256,9/5/2020
1599177600,46.51,52.43,50.06,50.76,327758.7909,9/4/2020
1599091200,45.14,58.69,58.12,50.07,405821.1798,9/3/2020
1599004800,56.77,63.18,62.66,58.12,261021.8958,9/2/2020
1598918400,59.77,64.38,60.93,62.71,243590.3724,9/1/2020
1598832000,60.59,63.73,62.9,60.93,158964.9346,8/31/2020
1598745600,56.94,62.94,56.94,62.9,205877.3904,8/30/2020
1598659200,56.95,58.2,57.4,56.95,91471.25517,8/29/2020
1598572800,55.34,58.25,56.16,57.4,99285.15621,8/28/2020
1598486400,53.98,59.27,58.09,56.15,177729.6806,8/27/2020
1598400000,57,59.13,58.35,58.09,121801.9185,8/26/2020
1598313600,56.63,62.32,62.05,58.38,170447.1934,8/25/2020
1598227200,60.03,62.99,60.61,62.04,143649.878,8/24/2020
1598140800,58.08,61.61,60.28,60.62,160307.4704,8/23/2020
1598054400,57.75,60.54,59.09,60.28,150189.2863,8/22/2020
1597968000,58.77,63.87,62.82,59.09,253293.7749,8/21/2020
1597881600,61.03,63.71,62.13,62.8,212675.2783,8/20/2020
1597795200,58.76,67.15,65.45,62.12,399762.6161,8/19/2020
1597708800,63.3,68.5,67.29,65.4,459641.2612,8/18/2020
1597622400,61.42,69,63.94,67.3,607245.1602,8/17/2020
1597536000,57.64,64.64,59.91,63.91,432590.7969,8/16/2020
1597449600,56.57,60.89,56.84,59.9,358740.0719,8/15/2020
1597363200,55.92,57.92,57.22,56.85,223915.26,8/14/2020
1597276800,51.89,57.35,54.54,57.18,247877.5206,8/13/2020
1597190400,51.61,55.09,54.1,54.55,186859.8909,8/12/2020
1597104000,52.41,59.7,58.29,54.12,275618.6714,8/11/2020
1597017600,56.57,59.49,57.01,58.28,187943.3196,8/10/2020
1596931200,56.1,58.72,58.46,56.97,118709.2987,8/9/2020
1596844800,56.51,58.61,57.23,58.46,119001.4845,8/8/2020
1596758400,54.76,61.1,59.08,57.25,282108.7052,8/7/2020
1596672000,57.78,60.78,58.94,59.08,206942.3571,8/6/2020
1596585600,56.73,59.92,57.65,58.97,207576.9139,8/5/2020
1596499200,56.33,59.6,58.55,57.65,183754.7607,8/4/2020
1596412800,55.72,60.1,56.8,58.54,268801.2512,8/3/2020
1596326400,52.7,65.31,61.72,56.77,643179.8881,8/2/2020
1596240000,57.64,62.36,58.21,61.72,393363.9816,8/1/2020
1596153600,55.85,59.22,56.84,58.23,215041.0865,7/31/2020
1596067200,53.92,59.14,55.2,56.82,311150.6328,7/30/2020
1595980800,54.77,56.99,55.86,55.2,256964.9544,7/29/2020
1595894400,51.71,57.99,53.39,55.86,565218.6156,7/28/2020
1595808000,46.93,56.27,48.13,53.38,687116.9864,7/27/2020
1595721600,47.64,50.79,49.23,48.14,250162.8784,7/26/2020
1595635200,44.09,49.64,44.18,49.23,417779.6569,7/25/2020
1595548800,44,45.02,44.96,44.16,83961.81951,7/24/2020
1595462400,44.55,45.75,45.06,44.98,159555.07,7/23/2020
1595376000,43.22,45.17,43.78,45.02,103094.1351,7/22/2020
1595289600,41.89,44.1,41.93,43.83,143836.7651,7/21/2020
1595203200,41.45,42.84,42.69,41.97,63463.00404,7/20/2020
1595116800,41.88,42.92,42.45,42.65,45068.68542,7/19/2020
1595030400,41.75,42.91,41.87,42.47,66946.75005,7/18/2020
1594944000,41.67,42.46,42.07,41.89,70495.29276,7/17/2020
1594857600,40.86,43.44,43.29,42.08,176455.465,7/16/2020
1594771200,42.84,44,43.87,43.3,94270.76316,7/15/2020
1594684800,42.89,44,43.84,43.88,97524.78827,7/14/2020
1594598400,42.62,45.55,44.76,43.88,197318.5936,7/13/2020
1594512000,43.76,45.24,44.74,44.71,88298.68388,7/12/2020
1594425600,43.88,44.75,44.33,44.74,54369.82291,7/11/2020
1594339200,43.44,44.55,44.36,44.32,59555.31504,7/10/2020
1594252800,43.54,45.86,45.39,44.33,143449.7364,7/9/2020
1594166400,43.11,45.63,43.39,45.4,194183.1342,7/8/2020
1594080000,42.84,44.46,44.05,43.37,96588.83084,7/7/2020
1593993600,41.53,44.28,41.59,44.03,123371.6029,7/6/2020
1593907200,40.75,42.22,42.14,41.59,48602.14018,7/5/2020
1593820800,41.08,42.25,41.15,42.15,69557.95126,7/4/2020
1593734400,40.9,41.69,41.07,41.17,59851.60096,7/3/2020
1593648000,40.32,41.91,41.8,41.08,92590.91961,7/2/2020
1593561600,40.96,42.02,41.15,41.8,90040.25267,7/1/2020
1593475200,40.73,42.06,41.88,41.16,87725.6625,6/30/2020
1593388800,40.57,42.24,41.34,41.87,138471.4577,6/29/2020
1593302400,40.4,42.04,41.03,41.32,76550.14926,6/28/2020
1593216000,39.18,43.07,43.07,41.04,139851.509,6/27/2020
1593129600,41.3,43.55,42.31,43.06,105097.4731,6/26/2020
1593043200,41.61,42.96,42.57,42.31,98787.84554,6/25/2020
1592956800,42,44.6,44.16,42.57,120432.2449,6/24/2020
1592870400,43.88,44.46,44.36,44.16,66036.12634,6/23/2020
1592784000,42.91,44.66,42.96,44.3,102659.1583,6/22/2020
1592697600,42.82,43.82,43.61,42.96,30295.32051,6/21/2020
1592611200,42.23,43.87,42.81,43.56,68715.13921,6/20/2020
1592524800,42.54,43.66,43.39,42.77,70834.92476,6/19/2020
1592438400,42.81,44.18,44.04,43.4,78430.83285,6/18/2020
1592352000,42.97,45.05,43.89,44.04,94770.686,6/17/2020
1592265600,43.32,44.21,43.77,43.86,82069.16537,6/16/2020
1592179200,41.75,44.08,43.96,43.76,157475.4186,6/15/2020
1592092800,43.54,45.08,45.08,43.99,64934.69952,6/14/2020
1592006400,44.27,45.24,44.69,45.07,57037.73183,6/13/2020
1591920000,42.78,45.35,43.18,44.7,128084.8366,6/12/2020
1591833600,42.12,47,46.71,43.19,244686.352,6/11/2020
1591747200,45.64,47.15,45.89,46.71,138941.487,6/10/2020
1591660800,45.39,46.87,46.5,45.93,109843.8099,6/9/2020
1591574400,45.98,46.76,46.65,46.51,91939.0154,6/8/2020
1591488000,45.1,47,46.75,46.64,98604.70198,6/7/2020
1591401600,46,47.17,46.76,46.75,68895.56469,6/6/2020
1591315200,46.45,47.96,47.45,46.76,88149.52136,6/5/2020
1591228800,46.29,48.07,47.19,47.44,127960.2585,6/4/2020
1591142400,45.28,47.44,46.04,47.16,138648.251,6/3/2020
1591056000,44.52,49.9,48.29,46.03,345204.2123,6/2/2020
1590969600,45.34,48.96,45.54,48.27,200979.3623,6/1/2020
1590883200,45.1,47.81,47.74,45.57,125310.6111,5/31/2020
1590796800,44.12,48.07,44.5,47.75,216888.8536,5/30/2020
1590710400,44.16,45.37,44.76,44.48,94083.82234,5/29/2020
1590624000,43.15,44.88,43.85,44.75,97888.52376,5/28/2020
1590537600,42.23,43.98,42.27,43.87,86956.3224,5/27/2020
1590451200,41.79,43.07,42.97,42.29,74651.49294,5/26/2020
1590364800,41.76,43.31,42.08,42.97,81678.15561,5/25/2020
1590278400,42.04,44.56,43.86,42.06,98282.48599,5/24/2020
1590192000,43.68,44.75,44.25,43.85,50438.27298,5/23/2020
1590105600,42.32,44.68,42.69,44.22,128211.5403,5/22/2020
1590019200,41.53,44.63,44.23,42.68,159270.8365,5/21/2020
1589932800,42.94,46.2,45.77,44.21,180901.181,5/20/2020
1589846400,44.07,45.86,45.32,45.76,132536.7438,5/19/2020
1589760000,43.64,47.5,43.66,45.32,353209.407,5/18/2020
1589673600,43.08,44.5,43.21,43.7,119367.8631,5/17/2020
1589587200,42.5,43.88,42.7,43.27,88025.82433,5/16/2020
1589500800,41.89,44.16,44.01,42.7,155228.8276,5/15/2020
1589414400,42.28,44.42,43.27,44.02,162135.9161,5/14/2020
1589328000,41.99,43.82,42.23,43.26,132447.4764,5/13/2020
1589241600,41.31,42.87,41.5,42.26,143902.5798,5/12/2020
1589155200,39.34,43.14,42.1,41.52,281292.3308,5/11/2020
1589068800,39.98,47,46.95,42.15,484171.8087,5/10/2020
1588982400,46.66,49.12,47.73,46.94,232097.7309,5/9/2020
1588896000,46.4,48.5,47.43,47.74,237192.9073,5/8/2020
1588809600,44.5,48.25,45.04,47.46,240753.2945,5/7/2020
1588723200,44.47,47.64,46.62,45.06,172293.2231,5/6/2020
1588636800,45.79,47.84,47.07,46.58,124117.7008,5/5/2020
1588550400,45.26,48.27,48.16,47.07,205771.8831,5/4/2020
1588464000,46.71,49.99,49.26,48.15,170361.0744,5/3/2020
1588377600,46.79,49.64,47.11,49.26,146295.0362,5/2/2020
1588291200,46.36,48.36,46.39,47.11,145467.3332,5/1/2020
1588204800,45.78,50.96,48.86,46.39,469948.7346,4/30/2020
1588118400,45.65,50.19,45.79,48.85,433999.8508,4/29/2020
1588032000,43.5,46.22,44.53,45.8,154106.2439,4/28/2020
1587945600,43.19,45.28,44.64,44.53,156879.5041,4/27/2020
1587859200,43.76,45.39,44.4,44.63,124959.6016,4/26/2020
1587772800,43.9,45.6,44.55,44.41,162978.7609,4/25/2020
1587686400,42.89,44.99,42.99,44.56,202913.9135,4/24/2020
1587600000,41.03,43.97,41.87,43,220095.7887,4/23/2020
1587513600,40.33,42.38,40.69,41.88,113064.1858,4/22/2020
1587427200,40.15,41.4,40.26,40.7,137212.3301,4/21/2020
1587340800,39.53,43.33,42.3,40.27,208215.0153,4/20/2020
1587254400,41.56,44.39,44.22,42.28,157063.21,4/19/2020
1587168000,42.08,44.51,42.26,44.2,154548.0886,4/18/2020
1587081600,41.66,43.09,42.6,42.21,103965.6146,4/17/2020
1586995200,38,43.75,39.3,42.6,344240.6703,4/16/2020
1586908800,39.12,41.8,41.22,39.3,161434.8711,4/15/2020
1586822400,40.52,41.96,41.37,41.22,121272.5694,4/14/2020
1586736000,39.5,42,42,41.37,252257.9186,4/13/2020
1586649600,41.9,43.75,42.6,42.04,157019.8495,4/12/2020
1586563200,41.51,43.24,42.37,42.61,134221.1584,4/11/2020
1586476800,40.93,46.45,46.29,42.36,310086.0679,4/10/2020
1586390400,44.67,46.92,46.59,46.29,168911.2028,4/9/2020
1586304000,44.27,47.25,44.77,46.58,215204.118,4/8/2020
1586217600,43.63,47.69,45.12,44.8,369765.4242,4/7/2020
1586131200,40.37,45.15,40.37,45.12,306101.8017,4/6/2020
1586044800,39.95,41.11,40.82,40.38,101091.2028,4/5/2020
1585958400,39.95,41.23,40.49,40.85,116122.5242,4/4/2020
1585872000,39.54,41.51,39.92,40.54,146916.7758,4/3/2020
1585785600,39.01,43,39.33,39.97,253540.2371,4/2/2020
1585699200,37.17,39.5,39.2,39.33,137571.302,4/1/2020
1585612800,38.38,39.41,38.99,39.15,90366.03733,3/31/2020
1585526400,37.1,39.79,37.1,38.99,153320.9914,3/30/2020
1585440000,37.01,39.19,38.93,37.11,128864.5078,3/29/2020
1585353600,36.57,39.51,38.17,38.91,267051.3009,3/28/2020
1585267200,37.94,41.43,40.6,38.15,249311.2201,3/27/2020
1506729600,52.54,55.92,52.62,55.26,261761.5672,9/30/2017
1506643200,50.35,54.87,54.87,52.62,562849.2597,9/29/2017
1506556800,54.07,57.11,56.89,54.87,466215.2672,9/28/2017
1506470400,52.32,57.45,52.34,56.88,604496.9287,9/27/2017
1506384000,51.5,54.41,52.22,52.34,365151.3481,9/26/2017
1506297600,47.52,53.52,47.71,52.22,506469.7613,9/25/2017
1506211200,47.06,49.58,49.4,47.7,239726.2834,9/24/2017
1506124800,46.45,50.33,47.83,49.41,332503.6679,9/23/2017
1506038400,45,49.72,46.65,47.81,694947.7373,9/22/2017
1505952000,45.18,52.5,51.58,46.61,852377.5787,9/21/2017
1505865600,51.11,54.6,52.95,51.57,354336.6781,9/20/2017
1505779200,51.38,56.86,56.3,52.95,622960.048,9/19/2017
1505692800,51.36,58,51.37,56.3,892632.4938,9/18/2017
1505606400,47.87,54.1,52.47,51.37,592123.2249,9/17/2017
1505520000,50.35,59,52.28,52.47,905035.715,9/16/2017
1505433600,33.56,62.41,45.42,52.29,3159261.163,9/15/2017
1505347200,45.1,62.6,61.81,45.42,1684511.721,9/14/2017
1505260800,57.74,66.46,66,61.8,1130672.248,9/13/2017
1505174400,65.02,71.93,68.29,66,611134.491,9/12/2017
1505088000,65.5,71.55,67.45,68.28,429326.5361,9/11/2017
1505001600,65.02,71.44,71.27,67.44,570164.6609,9/10/2017
1504915200,69.1,74.5,73.71,71.27,436602.3785,9/9/2017
1504828800,68.12,82.25,80.23,73.7,1111755.629,9/8/2017
1504742400,77.37,82.75,81.47,80.23,585819.3689,9/7/2017
1504656000,74.19,82.7,74.19,81.47,926234.5689,9/6/2017
1504569600,66,74.95,71.29,74.19,794306.124,9/5/2017
1504483200,64,79.51,79.45,71.29,1298238.96,9/4/2017
1504396800,77.26,84.91,79.84,79.47,619530.8706,9/3/2017
1504310400,73.87,93.85,89.16,79.84,1394311.143,9/2/2017
1504224000,71.43,98.28,73.23,89.23,2032352.049,9/1/2017
1504137600,65.22,74.8,66.02,73.23,1028420.572,8/31/2017
1504051200,62,67.5,63.72,66.03,399096.0396,8/30/2017
1503964800,61.25,64.45,62.39,63.75,455434.6673,8/29/2017
1503878400,58.76,64.73,61.57,62.38,566738.3855,8/28/2017
1503792000,51.14,64.67,51.56,61.56,840286.9405,8/27/2017
1503705600,50,52,51.12,51.55,174542.5379,8/26/2017
1503619200,50.1,52.2,51.09,51.11,261823.8141,8/25/2017
1503532800,50.23,53.46,53.31,51.09,399924.7142,8/24/2017
1503446400,46.08,55,46.44,53.31,588731.3382,8/23/2017
1503360000,44.65,47.99,47.99,46.43,231982.6843,8/22/2017
1503273600,44.9,48.87,45.57,47.99,246856.8732,8/21/2017
1503187200,44.07,47.15,45.17,45.57,155995.4121,8/20/2017
1503100800,43.76,47,46.69,45.18,159157.0794,8/19/2017
1503014400,43.29,47.99,43.83,46.69,363409.4847,8/18/2017
1502928000,43.13,44.7,43.8,43.88,163412.8352,8/17/2017
1502841600,42.01,44.94,43.08,43.8,194880.227,8/16/2017
1502755200,41.65,45.7,45.59,43.1,307936.8981,8/15/2017
1502668800,44.82,46.34,45.22,45.59,199448.2022,8/14/2017
1502582400,44.05,47.38,46.32,45.22,275963.4071,8/13/2017
1502496000,46.01,47.8,47.06,46.33,243746.5007,8/12/2017
1502409600,46.6,47.71,47.2,47.08,188322.1183,8/11/2017
1502323200,47.01,48.6,47.7,47.2,174188.6941,8/10/2017
1502236800,46.66,49.95,49.06,47.69,301606.8644,8/9/2017
1502150400,45.76,49.98,45.99,49.06,376413.424,8/8/2017
1502064000,45.01,46.5,45.29,45.99,162222.8858,8/7/2017
1501977600,44.78,46.65,45.87,45.33,180668.4503,8/6/2017
1501891200,43.06,47.09,43.07,45.85,346004.3179,8/5/2017
1501804800,42.34,43.49,42.5,43.07,114705.8446,8/4/2017
1501718400,41.73,42.87,41.78,42.49,98964.81531,8/3/2017
1501632000,41.52,43.23,43.18,41.82,161647.5172,8/2/2017
1501545600,41.18,43.84,42.25,43.18,291099.8233,8/1/2017
1501459200,38.4,43.8,40.81,42.27,305192.2255,7/31/2017
1501372800,39.56,42.16,41,40.82,138987.2273,7/30/2017
1501286400,38.28,41.5,40.35,41.01,247822.3688,7/29/2017
1501200000,40.1,42.17,41.82,40.35,208408.4673,7/28/2017
1501113600,40.8,42.3,41.99,41.87,167960.1075,7/27/2017
1501027200,40.4,43,42.21,41.99,205270.0588,7/26/2017
1500940800,40.23,45.15,45.01,42.21,322351.7909,7/25/2017
1500854400,44.41,45.49,45.23,45.01,123492.4564,7/24/2017
1500768000,44.1,46.95,46.69,45.23,175392.0519,7/23/2017
1500681600,44.43,47.52,45.4,46.7,184124.5449,7/22/2017
1500595200,44,47.93,44.72,45.4,475717.6309,7/21/2017
1500508800,40.12,45,40.22,44.72,426637.8277,7/20/2017
1500422400,39.68,43.96,43.5,40.19,318149.8875,7/19/2017
1500336000,40.56,45,42.35,43.5,427038.3017,7/18/2017
1500249600,39.72,43.08,40.69,42.36,503626.2722,7/17/2017
1500163200,34.78,41.99,38.14,40.69,638973.8265,7/16/2017
1500076800,37.5,42.99,42.74,38.14,523760.6353,7/15/2017
1499990400,40,45.72,45.49,42.74,439379.6278,7/14/2017
1499904000,44.1,47.88,47,45.48,258121.4561,7/13/2017
1499817600,42.1,48.48,43.93,47,507744.5528,7/12/2017
1499731200,41.38,46.78,44.81,43.92,488973.8631,7/11/2017
1499644800,42.1,49.84,48.76,44.82,536969.8398,7/10/2017
1499558400,48.33,52.55,51.27,48.76,300564.1696,7/9/2017
1499472000,44.18,52.61,46.19,51.27,515914.8451,7/8/2017
1499385600,44.28,51.36,51.19,46.21,657361.2719,7/7/2017
1499299200,50.01,53.4,53.31,51.2,368067.2924,7/6/2017
1499212800,49.01,57.75,54.98,53.4,862281.4364,7/5/2017
1499126400,45.56,55.4,45.56,54.89,1103725.15,7/4/2017
1499040000,40.6,47.7,41.53,45.51,643434.3846,7/3/2017
1498953600,37.15,41.99,38.35,41.59,244508.8755,7/2/2017
1498867200,37.4,39.83,39.49,38.37,169614.8074,7/1/2017
1498780800,39.22,41.2,40.2,39.49,190631.2982,6/30/2017
1498694400,39.6,42.14,41.96,40.2,237438.6774,6/29/2017
1498608000,37.3,43.44,40.5,42,489601.8198,6/28/2017
1498521600,33.61,40.5,38.16,40.5,592388.8667,6/27/2017
1498435200,33.38,41.98,40.79,38.15,636009.9908,6/26/2017
1498348800,38.27,43.76,43.11,40.8,418806.8018,6/25/2017
1498262400,42.05,46.13,46.02,43.05,321085.5132,6/24/2017
1498176000,45.52,46.96,46,46.03,233194.9758,6/23/2017
1498089600,42.87,47.89,44,45.98,399050.6107,6/22/2017
1498003200,41.5,46.16,45.62,44,378157.4916,6/21/2017
1497916800,42.5,48.45,47.63,45.63,643343.3244,6/20/2017
1497830400,42.27,49.99,43.66,47.63,1145099.32,6/19/2017
1497744000,39.56,46.65,46.01,43.66,963955.7028,6/18/2017
1497657600,33.61,49,33.89,46.01,2083228.419,6/17/2017
1497571200,27.65,33.9,28.98,33.89,583521.4044,6/16/2017
1497484800,24.42,29.4,28.81,28.97,551486.3286,6/15/2017
1497398400,27.5,32,30.32,28.81,544562.3688,6/14/2017
1497312000,28.71,30.65,29.06,30.32,335036.8249,6/13/2017
1497225600,27,34.17,34.04,29.06,682710.8049,6/12/2017
1497139200,29.53,35.5,30.16,34.04,615336.0341,6/11/2017
1497052800,29,30.25,29.56,30.13,369945.5869,6/10/2017
1496966400,29.5,30.9,30.07,29.56,314953.9075,6/9/2017
1496880000,27.99,30.85,28.61,30.08,297855.192,6/8/2017
1496793600,27.65,30.8,30.16,28.6,324888.6317,6/7/2017
1496707200,28.08,31.33,30.66,30.1,541751.5638,6/6/2017
1496620800,27.78,31.8,27.79,30.7,527742.5203,6/5/2017
1496534400,26.79,27.9,27.4,27.79,238117.4122,6/4/2017
1496448000,26.79,28.3,27.88,27.4,235877.0629,6/3/2017
1496361600,26.56,28.95,27.72,27.9,280865.7278,6/2/2017
1496275200,25.87,29.94,25.88,27.74,612525.2188,6/1/2017
1496188800,23.75,26.22,24.18,25.88,342238.9957,5/31/2017
1496102400,23.5,26.5,25.77,24.19,357535.006,5/30/2017
1496016000,23.68,26.72,24.76,25.77,269749.6645,5/29/2017
1495929600,23.06,26.95,23.48,24.73,341998.3523,5/28/2017
1495843200,19.08,26.96,25.95,23.5,573356.349,5/27/2017
1495756800,24.31,32,29.64,25.93,563597.9325,5/26/2017
1495670400,25.26,35.5,34.28,29.64,580871.4881,5/25/2017
1495584000,30.25,35.88,31.05,34.31,657786.6084,5/24/2017
1495497600,24.45,31.78,24.71,31.06,596697.3624,5/23/2017
1495411200,22.5,26.99,25.95,24.71,539574.3396,5/22/2017
1495324800,25.44,28.68,27.34,25.92,341770.8761,5/21/2017
1495238400,26.85,27.94,27.54,27.34,220454.2293,5/20/2017
1495152000,26.32,28.65,28.54,27.55,457227.5948,5/19/2017
1495065600,24.63,29.41,25.3,28.58,540957.79,5/18/2017
1494979200,20.31,26.5,23.61,25.3,790925.2471,5/17/2017
1494892800,21,25.78,25.57,23.6,632748.9498,5/16/2017
1494806400,25.27,29.11,28.9,25.61,348573.3227,5/15/2017
1494720000,27.75,30.6,29.11,28.9,252456.6045,5/14/2017
1494633600,25.04,29.21,27.15,29.09,328888.1553,5/13/2017
1494547200,25.06,31.59,30.69,27.21,485479.4766,5/12/2017
1494460800,28.31,33.35,32.85,30.69,543056.0039,5/11/2017
1494374400,30.01,38.91,33.27,32.82,836885.5427,5/10/2017
1494288000,22.67,34,28.88,33.2,705493.2063,5/9/2017
1494201600,28.04,30.62,30.61,28.86,426802.7421,5/8/2017
1494115200,28.43,32.3,28.43,30.62,748454.6308,5/7/2017
1494028800,26.31,28.88,26.31,28.43,433947.6454,5/6/2017
1493942400,24.03,28.69,24.2,26.33,767481.6946,5/5/2017
1493856000,21.8,29.75,21.94,24.16,1451117.107,5/4/2017
1493769600,15.99,36,16.23,22.01,1199546.89,5/3/2017
1493683200,15.5,16.62,16.43,16.24,113865.3256,5/2/2017
1493596800,15.55,17.3,16.2,16.47,257281.0077,5/1/2017
1493510400,15.8,16.74,16.35,16.2,262206.3539,4/30/2017
1493424000,14.73,16.4,14.73,16.34,266728.7748,4/29/2017
1493337600,14.5,15.12,14.99,14.75,232152.4693,4/28/2017
1493251200,13.47,15.51,15.07,14.98,403370.5398,4/27/2017
1493164800,14.69,16.17,15.53,15.09,332481.1056,4/26/2017
1493078400,14.51,15.73,15.07,15.53,226096.5596,4/25/2017
